Date de référence,Canton,Commune,Genre,Statut,Nombre de personnes en emploi
2016.09.30,Echternach,Berdorf,Hommes,Non-salariés,40
2016.09.30,Echternach,Consdorf,Femmes,Salariés,340
2016.09.30,Echternach,Consdorf,Femmes,Non-salariés,30
2016.09.30,Echternach,Consdorf,Hommes,Salariés,390
2016.09.30,Echternach,Consdorf,Hommes,Non-salariés,60
2016.09.30,Echternach,Echternach,Femmes,Salariés,940
2016.09.30,Echternach,Echternach,Femmes,Non-salariés,80
2016.09.30,Echternach,Echternach,Hommes,Salariés,1060
2016.09.30,Echternach,Echternach,Hommes,Non-salariés,130
2016.09.30,Echternach,Rosport-Mompach,Femmes,Salariés,620
2016.09.30,Echternach,Rosport-Mompach,Femmes,Non-salariés,70
2016.09.30,Echternach,Rosport-Mompach,Hommes,Salariés,720
2016.09.30,Echternach,Rosport-Mompach,Hommes,Non-salariés,110
2016.09.30,Echternach,Waldbillig,Femmes,Salariés,340
2016.09.30,Echternach,Waldbillig,Femmes,Non-salariés,20
2016.09.30,Echternach,Waldbillig,Hommes,Salariés,420
2016.09.30,Echternach,Waldbillig,Hommes,Non-salariés,40
2016.09.30,Esch-Sur-Alzette,Bettembourg,Femmes,Salariés,1930
2016.09.30,Esch-Sur-Alzette,Bettembourg,Femmes,Non-salariés,140
2016.09.30,Esch-Sur-Alzette,Bettembourg,Hommes,Salariés,2150
2016.09.30,Esch-Sur-Alzette,Bettembourg,Hommes,Non-salariés,180
2016.09.30,Esch-Sur-Alzette,Differdange,Femmes,Salariés,4570
2016.09.30,Esch-Sur-Alzette,Differdange,Femmes,Non-salariés,210
2016.09.30,Esch-Sur-Alzette,Differdange,Hommes,Salariés,5780
2016.09.30,Esch-Sur-Alzette,Differdange,Hommes,Non-salariés,220
2016.09.30,Esch-Sur-Alzette,Dudelange,Femmes,Salariés,3690
2016.09.30,Esch-Sur-Alzette,Dudelange,Femmes,Non-salariés,200
2016.09.30,Esch-Sur-Alzette,Dudelange,Hommes,Salariés,4260
2016.09.30,Esch-Sur-Alzette,Dudelange,Hommes,Non-salariés,280
2016.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Femmes,Salariés,5850
2016.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Femmes,Non-salariés,300
2016.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Hommes,Salariés,7340
2016.09.30,Esch-Sur-Alzette,Esch-sur-Alzette,Hommes,Non-salariés,420
2016.09.30,Esch-Sur-Alzette,Frisange,Femmes,Salariés,880
2016.09.30,Esch-Sur-Alzette,Frisange,Femmes,Non-salariés,60
2016.09.30,Esch-Sur-Alzette,Frisange,Hommes,Salariés,970
2016.09.30,Esch-Sur-Alzette,Frisange,Hommes,Non-salariés,110
2016.09.30,Esch-Sur-Alzette,Kayl,Femmes,Salariés,1620
2016.09.30,Esch-Sur-Alzette,Kayl,Femmes,Non-salariés,80
2016.09.30,Esch-Sur-Alzette,Kayl,Hommes,Salariés,1960
2016.09.30,Esch-Sur-Alzette,Kayl,Hommes,Non-salariés,120
2016.09.30,Esch-Sur-Alzette,Leudelange,Femmes,Salariés,470
2016.09.30,Esch-Sur-Alzette,Leudelange,Femmes,Non-salariés,50
2016.09.30,Esch-Sur-Alzette,Leudelange,Hommes,Salariés,520
2016.09.30,Esch-Sur-Alzette,Leudelange,Hommes,Non-salariés,90
2016.09.30,Esch-Sur-Alzette,Mondercange,Femmes,Salariés,1190
2016.09.30,Esch-Sur-Alzette,Mondercange,Femmes,Non-salariés,110
2016.09.30,Esch-Sur-Alzette,Mondercange,Hommes,Salariés,1320
2016.09.30,Esch-Sur-Alzette,Mondercange,Hommes,Non-salariés,160
2016.09.30,Esch-Sur-Alzette,Pétange,Femmes,Salariés,3210
2016.09.30,Esch-Sur-Alzette,Pétange,Femmes,Non-salariés,170
2016.09.30,Esch-Sur-Alzette,Pétange,Hommes,Salariés,3950
2016.09.30,Esch-Sur-Alzette,Pétange,Hommes,Non-salariés,190
2016.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Femmes,Salariés,450
2016.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Femmes,Non-salariés,40
2016.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Hommes,Salariés,450
2016.09.30,Esch-Sur-Alzette,Reckange-sur-Mess,Hommes,Non-salariés,80
2016.09.30,Esch-Sur-Alzette,Roeser,Femmes,Salariés,1180
2016.09.30,Esch-Sur-Alzette,Roeser,Femmes,Non-salariés,80
2016.09.30,Esch-Sur-Alzette,Roeser,Hommes,Salariés,1370
2016.09.30,Esch-Sur-Alzette,Roeser,Hommes,Non-salariés,160
2016.09.30,Esch-Sur-Alzette,Rumelange,Femmes,Salariés,950
2016.09.30,Esch-Sur-Alzette,Rumelange,Femmes,Non-salariés,50
2016.09.30,Esch-Sur-Alzette,Rumelange,Hommes,Salariés,1150
2016.09.30,Esch-Sur-Alzette,Rumelange,Hommes,Non-salariés,60
2016.09.30,Esch-Sur-Alzette,Sanem,Femmes,Salariés,2910
2016.09.30,Esch-Sur-Alzette,Sanem,Femmes,Non-salariés,170
2016.09.30,Esch-Sur-Alzette,Sanem,Hommes,Salariés,3410
2016.09.30,Esch-Sur-Alzette,Sanem,Hommes,Non-salariés,210
2016.09.30,Esch-Sur-Alzette,Schifflange,Femmes,Salariés,1870
2016.09.30,Esch-Sur-Alzette,Schifflange,Femmes,Non-salariés,100
2016.09.30,Esch-Sur-Alzette,Schifflange,Hommes,Salariés,2190
2016.09.30,Esch-Sur-Alzette,Schifflange,Hommes,Non-salariés,100
2016.09.30,Grevenmacher,Betzdorf,Femmes,Salariés,630
2016.09.30,Grevenmacher,Betzdorf,Femmes,Non-salariés,50
2016.09.30,Grevenmacher,Betzdorf,Hommes,Salariés,740
2016.09.30,Grevenmacher,Betzdorf,Hommes,Non-salariés,100
2016.09.30,Grevenmacher,Biwer,Femmes,Salariés,300
2016.09.30,Grevenmacher,Biwer,Femmes,Non-salariés,30
